location_id,station_id,station_name,latitude,longitude,severity,severity_definition,decade,scenario,days_per_year,geographic_guardrail,source_id
grand_isle,8761724,"Grand Isle, LA",29.2633,-89.9567,major,often destructive,2020,High,0,Coastal Louisiana tide gauge; not New Orleans,NOAA-COOPS-DPAPI
grand_isle,8761724,"Grand Isle, LA",29.2633,-89.9567,major,often destructive,2020,Intermediate,0,Coastal Louisiana tide gauge; not New Orleans,NOAA-COOPS-DPAPI
grand_isle,8761724,"Grand Isle, LA",29.2633,-89.9567,major,often destructive,2020,Intermediate-High,0,Coastal Louisiana tide gauge; not New Orleans,NOAA-COOPS-DPAPI
grand_isle,8761724,"Grand Isle, LA",29.2633,-89.9567,major,often destructive,2020,Intermediate-Low,0,Coastal Louisiana tide gauge; not New Orleans,NOAA-COOPS-DPAPI
grand_isle,8761724,"Grand Isle, LA",29.2633,-89.9567,major,often destructive,2020,Low,0,Coastal Louisiana tide gauge; not New Orleans,NOAA-COOPS-DPAPI
grand_isle,8761724,"Grand Isle, LA",29.2633,-89.9567,major,often destructive,2030,High,0,Coastal Louisiana tide gauge; not New Orleans,NOAA-COOPS-DPAPI
grand_isle,8761724,"Grand Isle, LA",29.2633,-89.9567,major,often destructive,2030,Intermediate,0,Coastal Louisiana tide gauge; not New Orleans,NOAA-COOPS-DPAPI
grand_isle,8761724,"Grand Isle, LA",29.2633,-89.9567,major,often destructive,2030,Intermediate-High,0,Coastal Louisiana tide gauge; not New Orleans,NOAA-COOPS-DPAPI
grand_isle,8761724,"Grand Isle, LA",29.2633,-89.9567,major,often destructive,2030,Intermediate-Low,0,Coastal Louisiana tide gauge; not New Orleans,NOAA-COOPS-DPAPI
grand_isle,8761724,"Grand Isle, LA",29.2633,-89.9567,major,often destructive,2030,Low,0,Coastal Louisiana tide gauge; not New Orleans,NOAA-COOPS-DPAPI
grand_isle,8761724,"Grand Isle, LA",29.2633,-89.9567,major,often destructive,2040,High,1,Coastal Louisiana tide gauge; not New Orleans,NOAA-COOPS-DPAPI
grand_isle,8761724,"Grand Isle, LA",29.2633,-89.9567,major,often destructive,2040,Intermediate,0,Coastal Louisiana tide gauge; not New Orleans,NOAA-COOPS-DPAPI
grand_isle,8761724,"Grand Isle, LA",29.2633,-89.9567,major,often destructive,2040,Intermediate-High,0,Coastal Louisiana tide gauge; not New Orleans,NOAA-COOPS-DPAPI
grand_isle,8761724,"Grand Isle, LA",29.2633,-89.9567,major,often destructive,2040,Intermediate-Low,0,Coastal Louisiana tide gauge; not New Orleans,NOAA-COOPS-DPAPI
grand_isle,8761724,"Grand Isle, LA",29.2633,-89.9567,major,often destructive,2040,Low,0,Coastal Louisiana tide gauge; not New Orleans,NOAA-COOPS-DPAPI
grand_isle,8761724,"Grand Isle, LA",29.2633,-89.9567,major,often destructive,2050,High,2,Coastal Louisiana tide gauge; not New Orleans,NOAA-COOPS-DPAPI
grand_isle,8761724,"Grand Isle, LA",29.2633,-89.9567,major,often destructive,2050,Intermediate,1,Coastal Louisiana tide gauge; not New Orleans,NOAA-COOPS-DPAPI
grand_isle,8761724,"Grand Isle, LA",29.2633,-89.9567,major,often destructive,2050,Intermediate-High,1,Coastal Louisiana tide gauge; not New Orleans,NOAA-COOPS-DPAPI
grand_isle,8761724,"Grand Isle, LA",29.2633,-89.9567,major,often destructive,2050,Intermediate-Low,1,Coastal Louisiana tide gauge; not New Orleans,NOAA-COOPS-DPAPI
grand_isle,8761724,"Grand Isle, LA",29.2633,-89.9567,major,often destructive,2050,Low,1,Coastal Louisiana tide gauge; not New Orleans,NOAA-COOPS-DPAPI
grand_isle,8761724,"Grand Isle, LA",29.2633,-89.9567,major,often destructive,2060,High,20,Coastal Louisiana tide gauge; not New Orleans,NOAA-COOPS-DPAPI
grand_isle,8761724,"Grand Isle, LA",29.2633,-89.9567,major,often destructive,2060,Intermediate,2,Coastal Louisiana tide gauge; not New Orleans,NOAA-COOPS-DPAPI
grand_isle,8761724,"Grand Isle, LA",29.2633,-89.9567,major,often destructive,2060,Intermediate-High,7,Coastal Louisiana tide gauge; not New Orleans,NOAA-COOPS-DPAPI
grand_isle,8761724,"Grand Isle, LA",29.2633,-89.9567,major,often destructive,2060,Intermediate-Low,2,Coastal Louisiana tide gauge; not New Orleans,NOAA-COOPS-DPAPI
grand_isle,8761724,"Grand Isle, LA",29.2633,-89.9567,major,often destructive,2060,Low,1,Coastal Louisiana tide gauge; not New Orleans,NOAA-COOPS-DPAPI
grand_isle,8761724,"Grand Isle, LA",29.2633,-89.9567,major,often destructive,2070,High,210,Coastal Louisiana tide gauge; not New Orleans,NOAA-COOPS-DPAPI
grand_isle,8761724,"Grand Isle, LA",29.2633,-89.9567,major,often destructive,2070,Intermediate,15,Coastal Louisiana tide gauge; not New Orleans,NOAA-COOPS-DPAPI
